Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
207591,B004Z83LC2,A3AGC4YM802H16,Paula,0,0,1,1320537600,Bummer!,"My husband and I were so excited to try this! Packaging is awesome and I love the pump!  But the flavor is way too spicy and I don't taste pumpkin at all. I have to admit I was hoping for a Starbucks ""pumpkin spice latte"" taste so maybe my expectations were high but I am just really bummed that we can't even drink it at all. Packaging, delivery, etc was great...But I would never do this flavor again.<br /><br />**Update***********<br />Amoretti's Customer Service is awesome! I spoke with Amoretti and tried some other flavors as replacements. If you like Vanilla or Caramel-those flavors are wonderful!"
532317,B006G67A1Y,A5Z210ID6ARLG,Junebug,0,1,5,1339027200,Wonderful selection,The package got here in perfect condition. The packaging was attractive. The selection of coffees is great. The joy of having so many to choose from each morning makes it hard. Love Love Love this coffee package.
396769,B000E4ARAU,A2KC5PWHVSX6MK,Slater Solomon,0,0,3,1240790400,Just Okay,"I am not a beef jerky expert, but I was not overly impressed with this product. It seemed to me that some bags were better than others and that there was some variance in the product quality. I will say that the jerky was better than anything you will find at the gas station."
126234,B004HV7MAY,A1DSB4I8NJ5GX7,SomeoneInSeattle,0,0,3,1327190400,Different from their loose-leaf 500-mile chai,"I really like the loose-leaf version of the Tao of Tea's 500 Mile Chai and was looking forward to a more-convenient concentrate version.  Unfortunately, this has a very different flavor that I don't care for (note ingredients for this include black pepper and fennel).  It's okay for chai, but I'm not getting it again and will stick to brewing my own from leaves -- which is by far the amazingly-best chai I've found!"
390243,B000SSQXNW,A33LDRJJSWVXAF,Deric Cadora (doc@imarcon.com),0,0,4,1329350400,Way Overpriced,"I buy this same tea, same 227g size, for $3.69 at the local Asian supermarket. It is a very aromatic and enjoyable tea, though."
298739,B002GWME90,A38STE9B702H51,"luckyladyd ""luckyladyd""",0,0,5,1349827200,Much less expensive than the coffee house variety I was buying and I think it's the very same product!,"I had been buying Orange Seville coffee at a local shop, but they annoyed me greatly by refusing to honor some coupons they had given on a previous visit (saying they were expired, and in fact they were, but the print was teeny-tiny and was maybe a month later, if that).  They also seemed to never have it when I wanted it and I had to wait for a delivery.  Finally, I wised up and went online and voila!  There it was at Amazon.  I love the automatic ordering (it shows up once every few months, and the timing seems to be perfect for us).  Goodbye expensive coffee bean boutique!"
373448,B001BM62T4,A6VSWJVTWEOII,Tabitha,1,2,4,1243382400,Interesting!,"I was excited to try this, since I like both espresso and various types of tea. Don't expect this to taste at all like coffee just because it says ""espresso"" on the bag--it doesn't. But it does taste good, a uniquely sweet, smooth blend of tea. It tastes great with anything you would put in coffee or tea, I particularly enjoyed it with cream and just a pinch of vanilla. I really liked the smooth texture and even flavor. I may be hooked!"
348636,B000E46GFA,AJSY7O99FJ6G6,Bamjoker,0,0,4,1246838400,Solid GF and organic product,"Not delicious but its pretty good and fulfilling. It's a good choice for road trips. Its nice for those of us that eat organic and gluten free which makes it hard to find something to eat on the road, these fill the need. Peanut Butter is my fav or the Envirokidz crispy rice bars but the chocolate and berry are good too."
372017,B000SATIFA,A1MU235UTCDM31,A. PAINTER,2,2,1,1329264000,Not a good gunpowder green.  Buy the Green Boxed Gunpowder Instead!,"So I had just finished my third 1KG box of <a href=""http://www.amazon.com/gp/product/B0009X65FC"">China Green Tea Special Gunpowder 1 Kilo (1000grams or 35.27 Oz) Guaranteed Authenticity</a> in the last year and decided to see if this Davidson's was any better.  To my dismay, it's not, but it sure costs a lot more!  After four brews with the Davidson's, I'm very dissatisfied.<br /><br />First off, the color of the gunpowder pellets are no different between samples, but the Davidson's uses bigger pellets, meaning bigger, older fan leaves.  The Temple of Heaven (ToH) gunpowder green uses smaller leaves, so when you brew there appear to be many more leaves because there are.  The Davidson's often has several leaves and their attached stem rolled up into a single pellet.  The Davidson's also has significantly more dirt, dust, and loose stems in the package.  In fact, it looks like I got the bottom of the barrel.<br /><br />****  Your Quality Control Is Terrible, Davidson!  ****<br /><br />The idea that it is organic should have some impact on the flavor, but the Davidson's is more bitter, and the tea is orange/yellow after 3 minutes of brewing in RO filtered water heated to 170-180F in a French press.  The ToH tea is a greenish yellow, and has a better flavor with less bitterness.<br /><br />Overall, I am very unhappy with my Davidson's purchase.  The ToH gunpowder green is better quality for less than half the price!!!<br /><br />When compared to the other gunpowder green tea options available, Davidson's Gunpowder Green Tea is a 2 star gunpowder green tea for flavor that loses a star for poor pricing and very poor quality control."
525242,B003UMCR38,AXTVJK90ZVGBJ,MAE,0,0,5,1341360000,Superior tea with orange spice flavor,"This is a tea that I knew I liked. I was intrigued by what seemed to be a way to ""subscribe"" to get it on a regular basis. I don't think that happened, but I will order this again. I have not tried it iced, but think it would do well that way."
383889,B0030VJ8PE,A3ULSAJT2X0IP,"E. Davis ""Mommy of 2""",0,0,5,1305849600,Love the medley! So healthy!,Anyone who has a child that refuses veggies should try this! It's a great combo of fruit and veggies- and so easy to feed to older babies- my daughter feeds herself and NO mess! It's great for on the go. Love them!
254296,B007HBLG6C,AHJ99ADOVBN1Z,Nur Hilmiah Zulkefli,0,0,5,1336953600,Great taste!,"The reason why I bought this because it's using HALAL beef. The taste is great, a little sweet and not to chewy. We love it and will order more later. Will recommend to my friends!"
306174,B003THQKXM,AHZK3Z1KHJ0BO,J. Krauska,0,0,5,1313452800,Best granola bar ever,"These are so awesome. They have great crunch, without being really hard (like nature valley) and the little bits of chocolate throughout the bar are delightful. I would eat these for dessert instead of cake or brownies. Peanut butter is good too."
307891,B001BS4G6O,A18XKT6P111U2Y,"Robert White ""Goldenear""",12,12,5,1130457600,Pillpockets are a Lifesaver,"My dog Andy requires 3 pills 3 times a day. I started using Pillpockets almost two years ago. We have used the dreaded pill popper for many years. When the popper comes out, Andy beats a hasty retreat. We all hated it, as a lot of times the pills popped out, stayed in the popper, or he gagged on them. Since he had to have pills three times a day, it was a daily ordeal. It all changed when we tried Pill Pockets. He now looks forward to taking his pills. He loves the taste of the Pillpockets, I don't think we can now do without them. He likes them so much, we use them as treats for special occasions. They have made treating Andy a pleasant experience, rather than a ordeal. I wish I would have invented them."
178484,B000TIZP5I,A3GZXED63P6I4I,Rene Popelik,1,2,5,1312675200,"Excellent Sea Salt, excellent price!!!!","I got this for the Master Cleanse...oh it is so much better then Morton's Sea Salt/non iodized salt or whatever i needed a few months ago....  and i now cook with it when I add a little salt flavor...  BUT unless you are going to share with someone or if you are a business 5lbs is too much for an individual.  I first bought 1lb and on that it says that you need glass, ceramic etc container...now I know why.. This morning I went to use a dash of salt and it all dried into ONE clump...  that i wouldnt call a negative...just something to let you know."
346814,B001EPQQX0,A273PTX1KD95FU,Knight Owl,1,1,3,1215216000,"Drinkable, but not what I was expecting","For the money, I think this Folgers series of coffees is pretty tasty -- I've had 3 different ones now.  However, I was expecting a better chocolate flavor based on the other reviews it's received.  Though I typically like the bitterness of (dark) chocolates, this cocoa flavor has a slightly unpleasant bitterness to my buds -- It may even be a sourness -- I'm not quite sure yet.  Since I got it during a sale, I'm not too disappointed.  It's drinkable, but I plan to do some blending with other grinds, to see if I can subdue the odd flavor that comes through."
549349,B004728MI4,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .,"My son bought a package of the Jalapeno Potato Chips a couple weeks ago, and he and I have become addicted.<br /><br />First, Kettle chips appear to be somewhat better in terms of fats etc. than many other chips, as one peruses the dietary information.<br /><br />Second, individual chips are nice and crisp and have a good crunch value as you munch away at them.<br /><br />Third, the jalapeno has some kick (not overly hot, of course). Too many products labelled as spicy are not, have no kick, and are as bland as can be. Here, you do get a slow noticeable burn from the jalapeno. My preference? A bit more heat. But I understand that most consumers would prefer somewhat less than I would. Still, decent spicyness.<br /><br />All in all, I have been pretty happy with this product, in the few weeks since we first bought it. I now purchase a package each week in my foray to the local grocery store. . . ."
98361,B004GW6O9E,A3UVT34TSPF5W4,B. Schorr,1,1,5,1184198400,Great Snack ~ Great Taste,A little harder to find than most of the other Larabars....by far my favorite.  All natural and very light lemon flavor. Packed with nuts to satisfy hunger for several hours and just sweet enough to keep cravings at bay.  My six year old even likes these.
